run_id,window_start,window_end,window_seconds,request_rate,error_rate,success_rate,latency_mean_ms,latency_p50_ms,latency_p90_ms,latency_p95_ms,publish_rate,publish_error_rate,publish_latency_mean_ms,orders_created_rate
run_b,2026-08-31T16:37:30.441688+00:00,2026-08-31T16:37:40.519901+00:00,10.078,2.8774943970567874,0.0,1.0,3.1379310344827585,2.5,4.5,4.75,2.8774943970567874,0.0,1.7870275769382715,2.8774943970567874
run_b,2026-08-31T16:37:54.628827+00:00,2026-08-31T16:38:04.702531+00:00,10.074,2.9780505747668338,0.0,1.0,3.5,2.5,4.5,4.75,2.9780505747668338,0.0,1.9431066621715825,2.9780505747668338
run_b,2026-08-31T16:38:04.702531+00:00,2026-08-31T16:38:14.790143+00:00,10.088,2.874813075416977,0.0,1.0,3.1379310344827585,2.5,4.5,4.75,2.874813075416977,0.0,1.8124896631544005,2.874813075416977
run_b,2026-08-31T16:38:14.790143+00:00,2026-08-31T16:38:24.867216+00:00,10.077,2.877819888021442,0.0,1.0,3.0689655172413794,2.5,4.5,4.75,2.877819888021442,0.0,1.7681482793955967,2.877819888021442
run_b,2026-08-31T16:38:24.867216+00:00,2026-08-31T16:38:35.192342+00:00,10.325,2.9055333675697446,0.0,1.0,3.2,2.5,4.5,4.75,2.9055333675697446,0.0,1.8330433250715334,2.9055333675697446
run_b,2026-08-31T16:38:35.192342+00:00,2026-08-31T16:38:45.259230+00:00,10.067,2.9800669005185703,0.0,1.0,3.033333333333333,2.5,4.5,4.75,2.9800669005185703,0.0,1.7971866608907778,2.9800669005185703
run_b,2026-08-31T16:38:45.259230+00:00,2026-08-31T16:38:55.330536+00:00,10.071,2.8794676706440794,0.0,1.0,3.103448275862069,2.5,4.5,4.75,2.8794676706440794,0.0,1.8337103377642303,2.8794676706440794
run_b,2026-08-31T16:39:09.589342+00:00,2026-08-31T16:39:19.667762+00:00,10.078,2.9766567962153445,0.26666666666666666,0.7333333333333333,3.7666666666666666,2.586206896551724,4.655172413793103,4.913793103448276,2.9766567962153445,0.26666666666666666,1.3606966589577496,2.1828816505579196
run_b,2026-08-31T16:39:19.667762+00:00,2026-08-31T16:39:29.736556+00:00,10.069,2.880186112847963,0.1724137931034483,0.8275862068965517,3.4827586206896552,2.5892857142857144,4.660714285714286,4.919642857142857,2.880186112847963,0.1724137931034483,1.522434477951249,2.3836023002879694
run_b,2026-08-31T16:39:29.736556+00:00,2026-08-31T16:39:39.815589+00:00,10.079,2.8772601789900527,0.27586206896551724,0.7241379310344828,3.6551724137931036,2.5,4.5,4.75,2.8772601789900527,0.27586206896551724,1.3295999920830643,2.0835332330617624
run_b,2026-08-31T16:39:39.815589+00:00,2026-08-31T16:39:50.147909+00:00,10.332,2.9035106788583738,0.26666666666666666,0.7333333333333333,3.6333333333333333,2.5,4.5,4.75,2.9035106788583738,0.26666666666666666,1.3184766556757193,2.129241164496141
run_b,2026-08-31T16:39:50.147909+00:00,2026-08-31T16:40:00.225451+00:00,10.078,2.9769163752246808,0.13333333333333333,0.8666666666666667,3.6,2.586206896551724,4.655172413793103,4.913793103448276,2.9769163752246808,0.13333333333333333,1.624400009556363,2.57999419186139
run_b,2026-08-31T16:40:00.225451+00:00,2026-08-31T16:40:10.312758+00:00,10.087,2.874900048412601,0.3103448275862069,0.6896551724137931,3.8620689655172415,2.5892857142857144,4.660714285714286,4.919642857142857,2.874900048412601,0.3103448275862069,1.2988172439408714,1.9826896885604142
run_b,2026-08-31T16:40:24.540017+00:00,2026-08-31T16:40:34.619300+00:00,10.079,2.976402261201598,0.0,1.0,3.066666666666667,2.5,4.5,4.75,2.976402261201598,0.0,1.8729299927751224,2.976402261201598
run_b,2026-08-31T16:40:34.619300+00:00,2026-08-31T16:40:44.688007+00:00,10.069,2.8802109377948795,0.0,1.0,3.103448275862069,2.5,4.5,4.75,2.8802109377948795,0.0,1.6842310332917962,2.8802109377948795
run_b,2026-08-31T16:40:44.688007+00:00,2026-08-31T16:40:54.740748+00:00,10.053,2.8847852705940267,0.0,1.0,3.0689655172413794,2.5,4.5,4.75,2.8847852705940267,0.0,1.6367034384466965,2.8847852705940267
run_b,2026-08-31T16:40:54.740748+00:00,2026-08-31T16:41:04.792955+00:00,10.052,2.8849384661747894,0.0,1.0,3.0,2.5,4.5,4.75,2.8849384661747894,0.0,1.61099999516817,2.8849384661747894
